latitude,longitude,altitude (m),improvementmarketvalue,marketvalueyear,noofstories,propertycountylandusecode,propertyzip,rowid,squarefeet,storytypestdcode,totalmarketvalue
40.631477,-73.922141,4.3,299000,2017,2,RR101,11234,7F0AAF57-730B-E811-80C3-3863BB430E3F,3000,,467000
40.628798,-73.901652,1.6,332000,2017,2,RR101,11236,7F0AB657-730B-E811-80C3-3863BB430E3F,1701,,458000
40.584564,-73.938397,2.3,228000,2017,1,RR101,11235,7F0EC255-730B-E811-80C3-3863BB430E3F,1200,,311000
40.580097,-73.948899,0.6,923000,2017,2,RR101,11235,7F1BB657-730B-E811-80C3-3863BB430E3F,3120,,1294000
40.638239,-73.89139,2.9,331000,2017,2,RR101,11236,7F1CBD57-730B-E811-80C3-3863BB430E3F,4000,,538000
40.62003,-73.938857,5.8,438000,2017,2,RR101,11234,7F39BD57-730B-E811-80C3-3863BB430E3F,1817,,609000
40.583421,-73.958287,3.2,168000,2017,1,RR101,11235,7F3DB157-730B-E811-80C3-3863BB430E3F,1400,,357000
40.608231,-73.929105,3.4,523000,2017,2,RR101,11234,7F54B157-730B-E811-80C3-3863BB430E3F,2000,,688000
40.614849,-73.909602,2.8,912000,2017,2,RR101,11234,7F54BD57-730B-E811-80C3-3863BB430E3F,4975,,1233000
40.608018,-73.91211,1.6,436000,2017,2,RR101,11234,7F5FA557-730B-E811-80C3-3863BB430E3F,2100,,613000
40.642126,-73.915312,5.9,102000,2017,2,RR101,11236,7F5FBD57-730B-E811-80C3-3863BB430E3F,2500,,305000
40.586959,-73.958188,3,218000,2017,1,RR101,11235,7F6C9957-730B-E811-80C3-3863BB430E3F,2400,,421000
40.646183,-73.919577,5.8,188000,2017,2,RR101,11236,7F729957-730B-E811-80C3-3863BB430E3F,1440,,383000
40.607684,-73.912628,1.7,432000,2017,2,RR101,11234,7F7A9957-730B-E811-80C3-3863BB430E3F,2100,,609000
40.611938,-73.937352,4.6,477000,2017,2,RR101,11234,7FBE9B57-730B-E811-80C3-3863BB430E3F,1573,,650000
40.639837,-73.908235,4.7,407000,2017,1,RR101,11236,7FBF9B57-730B-E811-80C3-3863BB430E3F,2000,,563000
40.643702,-73.888832,1.7,341000,2017,2,RR101,11236,7FC1BA57-730B-E811-80C3-3863BB430E3F,2600,,501000
40.641583,-73.909067,5.9,324000,2017,2,RR101,11236,7FCB9B57-730B-E811-80C3-3863BB430E3F,1298,,402000
40.580028,-73.966349,2.2,318000,2017,2,RR101,11235,7FCC9B57-730B-E811-80C3-3863BB430E3F,1332,,423000
40.639782,-73.890793,2.8,266000,2017,2,RR101,11236,7FD1BA57-730B-E811-80C3-3863BB430E3F,2600,,371000
40.586078,-73.959219,3.1,294000,2017,1,RR101,11235,7FD9B357-730B-E811-80C3-3863BB430E3F,2000,,441000
40.613322,-73.932977,4.4,432000,2017,2,RR101,11234,7FF99B57-730B-E811-80C3-3863BB430E3F,2400,,639000
40.58947,-73.951497,3.6,560000,2017,2,RR101,11235,7FFCB557-730B-E811-80C3-3863BB430E3F,1700,,718000
40.58976,-73.945464,3.1,546000,2017,1,RR101,11235,7FFFAE57-730B-E811-80C3-3863BB430E3F,2175,,726000
40.58834,-73.959535,3,497000,2017,2,RR101,11235,800CAA57-730B-E811-80C3-3863BB430E3F,3480,,760000
40.630592,-73.88971,2.7,240000,2017,2,RR101,11236,801AC257-730B-E811-80C3-3863BB430E3F,2500,,455000
40.610701,-73.927607,3.9,386000,2017,2,RR101,11234,8028D557-730B-E811-80C3-3863BB430E3F,2500,,550000
40.639025,-73.917272,3.2,214000,2017,2,RR101,11236,8029C957-730B-E811-80C3-3863BB430E3F,1800,,364000
40.585312,-73.937789,3.4,318000,2017,1,RR101,11235,8041D057-730B-E811-80C3-3863BB430E3F,1238,,402000
40.607285,-73.909103,0.3,909000,2017,1,RR101,11234,804DAA57-730B-E811-80C3-3863BB430E3F,5026,,1233000
40.616697,-73.935048,5.3,368000,2017,2,RR101,11234,804EC457-730B-E811-80C3-3863BB430E3F,2000,,540000
40.62048,-73.931099,5.2,300000,2017,2,RR101,11234,8071C457-730B-E811-80C3-3863BB430E3F,3000,,495000
40.606751,-73.904476,1.5,701000,2017,2,RR101,11234,807AB857-730B-E811-80C3-3863BB430E3F,4200,,1066000
40.631404,-73.907266,1.5,302000,2017,2,RR101,11236,807BAC57-730B-E811-80C3-3863BB430E3F,1445,,420000
40.632109,-73.922209,4.3,232000,2017,2,RR101,11234,8081AC57-730B-E811-80C3-3863BB430E3F,2767,,386000
40.578914,-73.94923,0.8,1253000,2017,2,RR101,11235,8093BF57-730B-E811-80C3-3863BB430E3F,3000,,1592000
40.644024,-73.89058,2,316000,2017,2,RR101,11236,8099B857-730B-E811-80C3-3863BB430E3F,2700,,534000
40.650872,-73.916171,8.3,109000,2017,1,RR101,11236,80A6A057-730B-E811-80C3-3863BB430E3F,2192,,330000
40.62457,-73.932099,4.6,435000,2017,2,RR101,11234,80AAA057-730B-E811-80C3-3863BB430E3F,2150,,568000
40.62609,-73.930315,5.6,430000,2017,2,RR101,11234,80B3A057-730B-E811-80C3-3863BB430E3F,2200,,595000
40.633487,-73.89361,2.7,214000,2017,1,RR101,11236,80B6BF57-730B-E811-80C3-3863BB430E3F,2000,,340000
40.631414,-73.907551,1.7,295000,2017,2,RR101,11236,80B9A057-730B-E811-80C3-3863BB430E3F,1683,,420000
40.621088,-73.924292,4.7,312000,2017,2,RR101,11234,80C4CB57-730B-E811-80C3-3863BB430E3F,2150,,470000
40.604249,-73.911481,0.3,570000,2017,1,RR101,11234,80D1CB57-730B-E811-80C3-3863BB430E3F,4000,,943000
40.612791,-73.923412,3,305000,2017,2,RR101,11234,80DDBF57-730B-E811-80C3-3863BB430E3F,2500,,501000
40.584681,-73.941877,4.5,337000,2017,2,RR101,11235,810FB657-730B-E811-80C3-3863BB430E3F,2475,,521000
40.610298,-73.91536,0.9,743000,2017,2.5,RR101,11234,8118B657-730B-E811-80C3-3863BB430E3F,5060,,1122000
40.634388,-73.923823,4.3,243000,2017,2,RR101,11234,812CBD57-730B-E811-80C3-3863BB430E3F,6000,,507000
40.634961,-73.923884,4.3,223000,2017,1.5,RR101,11234,8132B157-730B-E811-80C3-3863BB430E3F,4000,,392000
40.636408,-73.901322,4.2,556000,2017,2.5,RR101,11236,8132BD57-730B-E811-80C3-3863BB430E3F,7270,,1052000
40.615076,-73.923649,3.1,288000,2017,2,RR101,11234,8153BD57-730B-E811-80C3-3863BB430E3F,2942,,497000
40.6425,-73.89804,4.3,326000,2017,2,RR101,11236,8155BD57-730B-E811-80C3-3863BB430E3F,1606,,457000
40.614831,-73.923475,3,248000,2017,1,RR101,11234,81B8B357-730B-E811-80C3-3863BB430E3F,1983,,375000
40.617283,-73.905984,1.9,494000,2017,2,RR101,11234,81CBBA57-730B-E811-80C3-3863BB430E3F,2650,,683000
40.61948,-73.937392,5.6,375000,2017,2,RR101,11234,81CE9B57-730B-E811-80C3-3863BB430E3F,1836,,532000
40.613445,-73.934108,4.7,425000,2017,2,RR101,11234,81DC9B57-730B-E811-80C3-3863BB430E3F,1573,,564000
40.620395,-73.914754,2.8,563000,2017,2,RR101,11234,8201A357-730B-E811-80C3-3863BB430E3F,3224,,803000
40.613521,-73.9315,4.2,399000,2017,2,RR101,11234,8204C257-730B-E811-80C3-3863BB430E3F,2150,,556000
40.646666,-73.918293,6.8,153000,2017,2,RR101,11236,8209C257-730B-E811-80C3-3863BB430E3F,1600,,337000
40.607851,-73.908497,1,854000,2017,1,RR101,11234,820BD557-730B-E811-80C3-3863BB430E3F,6450,,1262000
40.58025,-73.963088,2.7,297000,2017,1.5,RR101,11235,8212C957-730B-E811-80C3-3863BB430E3F,1600,,460000
40.639022,-73.910553,4.5,253000,2017,1,RR101,11236,8215C957-730B-E811-80C3-3863BB430E3F,3000,,440000
40.585104,-73.937093,2.3,71000,2017,1,RR101,11235,821BC257-730B-E811-80C3-3863BB430E3F,1320,,190000
40.622317,-73.919281,3.6,318000,2017,2,RR101,11234,8220C957-730B-E811-80C3-3863BB430E3F,2000,,440000
40.608685,-73.903029,2,574000,2017,2,RR101,11234,8220D557-730B-E811-80C3-3863BB430E3F,4760,,1010000
40.620896,-73.920436,4.3,373000,2017,2,RR101,11234,8221D557-730B-E811-80C3-3863BB430E3F,2000,,492000
40.624127,-73.926581,4.8,222000,2017,2,RR101,11234,8239AA57-730B-E811-80C3-3863BB430E3F,2700,,392000
40.617494,-73.899517,2.4,513000,2017,1,RR101,11234,8242AA57-730B-E811-80C3-3863BB430E3F,4000,,751000
40.633917,-73.901176,3,340000,2017,2,RR101,11236,8251A557-730B-E811-80C3-3863BB430E3F,2700,,506000
40.614434,-73.91038,2.6,1318000,2017,2,RR101,11234,8252A557-730B-E811-80C3-3863BB430E3F,5000,,1709000
40.629617,-73.932614,6.7,288000,2017,2,RR101,11234,8255A557-730B-E811-80C3-3863BB430E3F,1775,,415000
40.608515,-73.928665,3.4,512000,2017,2,RR101,11234,8260C457-730B-E811-80C3-3863BB430E3F,2050,,673000
40.631325,-73.932127,6.9,351000,2017,2,RR101,11234,8260D757-730B-E811-80C3-3863BB430E3F,1998,,500000
40.630773,-73.932773,6.9,292000,2017,2,RR101,11234,82619957-730B-E811-80C3-3863BB430E3F,2042,,443000
40.60559,-73.903179,0.1,1063000,2017,2.75,RR101,11234,8262B857-730B-E811-80C3-3863BB430E3F,4800,,1573000
40.621971,-73.919565,3.7,267000,2017,2,RR101,11234,8268D757-730B-E811-80C3-3863BB430E3F,2188,,380000
40.628574,-73.930938,6.1,401000,2017,2,RR101,11234,8272CB57-730B-E811-80C3-3863BB430E3F,3000,,607000
40.644235,-73.902836,6.1,152000,2017,1,RR101,11236,8275CB57-730B-E811-80C3-3863BB430E3F,1967,,270000
40.604922,-73.912449,0.5,576000,2017,1,RR101,11234,8275D757-730B-E811-80C3-3863BB430E3F,4042,,906000
40.590609,-73.944611,3.2,705000,2017,2,RR101,11235,8278C457-730B-E811-80C3-3863BB430E3F,2200,,907000
40.606297,-73.910213,0.1,645000,2017,2,RR101,11234,827AB857-730B-E811-80C3-3863BB430E3F,7000,,1117000
40.625056,-73.935014,4.7,323000,2017,2,RR101,11234,828CBF57-730B-E811-80C3-3863BB430E3F,1786,,486000
40.608651,-73.931558,4,591000,2017,2,RR101,11234,828CCB57-730B-E811-80C3-3863BB430E3F,2008,,738000
40.616313,-73.937546,6,441000,2017,1.75,RR101,11234,828FBF57-730B-E811-80C3-3863BB430E3F,3450,,667000
40.644983,-73.890647,1.9,332000,2017,2,RR101,11236,8296B857-730B-E811-80C3-3863BB430E3F,2000,,492000
40.618998,-73.941685,6.6,517000,2017,2,RR101,11234,8298D257-730B-E811-80C3-3863BB430E3F,2000,,694000
40.612004,-73.937251,4.6,486000,2017,2,RR101,11234,829ACB57-730B-E811-80C3-3863BB430E3F,1573,,641000
40.634482,-73.890434,2.9,179000,2017,1,RR101,11236,82A2CB57-730B-E811-80C3-3863BB430E3F,3120,,336000
40.609122,-73.939156,4.3,581000,2017,2.75,RR101,11234,82A8BF57-730B-E811-80C3-3863BB430E3F,3100,,803000
40.611893,-73.938378,4.8,474000,2017,2,RR101,11234,82A8CB57-730B-E811-80C3-3863BB430E3F,2000,,679000
40.622064,-73.907668,2.5,416000,2017,2,RR101,11234,82B5BF57-730B-E811-80C3-3863BB430E3F,2749,,625000
40.64465,-73.904672,6.1,193000,2017,2.5,RR101,11236,82C1CB57-730B-E811-80C3-3863BB430E3F,4000,,420000
40.613293,-73.935255,4.9,471000,2017,2,RR101,11234,82CED957-730B-E811-80C3-3863BB430E3F,1573,,631000
40.63616,-73.896114,4.3,259000,2017,2,RR101,11236,82D5AE57-730B-E811-80C3-3863BB430E3F,2500,,412000
40.606344,-73.903032,1,996000,2017,1,RR101,11234,82D7BF57-730B-E811-80C3-3863BB430E3F,4592,,1508000
40.617905,-73.941263,6.6,477000,2017,2,RR101,11234,82D7D957-730B-E811-80C3-3863BB430E3F,2318,,680000
40.632789,-73.902384,2.4,349000,2017,2,RR101,11236,82DCBF57-730B-E811-80C3-3863BB430E3F,2750,,519000
40.579108,-73.947669,0.7,1250000,2017,2.5,RR101,11235,82EEA257-730B-E811-80C3-3863BB430E3F,3240,,1628000
40.611099,-73.927569,3.9,400000,2017,2,RR101,11234,82F0CD57-730B-E811-80C3-3863BB430E3F,1800,,540000
40.615206,-73.923296,3.1,326000,2017,2,RR101,11234,82F1C157-730B-E811-80C3-3863BB430E3F,1800,,476000
40.627121,-73.933312,5.8,313000,2017,2,RR101,11234,82FAD457-730B-E811-80C3-3863BB430E3F,1600,,428000
40.616716,-73.919701,3.5,311000,2017,2,RR101,11234,83059C57-730B-E811-80C3-3863BB430E3F,2000,,479000
40.611225,-73.931404,4.3,574000,2017,2,RR101,11234,8312B657-730B-E811-80C3-3863BB430E3F,2000,,743000
40.612143,-73.929208,4.3,361000,2017,2,RR101,11234,8316C255-730B-E811-80C3-3863BB430E3F,3000,,594000
40.641116,-73.890203,2.5,262000,2017,2,RR101,11236,8330BD57-730B-E811-80C3-3863BB430E3F,2600,,406000
40.621089,-73.915705,2.8,539000,2017,2,RR101,11234,833FBD57-730B-E811-80C3-3863BB430E3F,3060,,742000
40.622256,-73.93316,4.6,345000,2017,2.5,RR101,11234,834BBD57-730B-E811-80C3-3863BB430E3F,2400,,486000
40.621916,-73.923075,4.6,279000,2017,2,RR101,11234,835CA557-730B-E811-80C3-3863BB430E3F,2050,,429000
40.607762,-73.910546,0.9,475000,2017,1,RR101,11234,83BE9B57-730B-E811-80C3-3863BB430E3F,4000,,920000
40.633264,-73.896105,3.2,315000,2017,2.5,RR101,11236,83C1B357-730B-E811-80C3-3863BB430E3F,3000,,467000
40.619885,-73.929649,5,437000,2017,3,RR101,11234,83C2B357-730B-E811-80C3-3863BB430E3F,2000,,572000
40.639464,-73.886645,2,250000,2017,2,RR101,11236,83C39B57-730B-E811-80C3-3863BB430E3F,2600,,410000
40.609022,-73.938108,4.3,593000,2017,2.5,RR101,11234,83D3B357-730B-E811-80C3-3863BB430E3F,3100,,805000
40.645579,-73.909143,6.8,335000,2017,2.5,RR101,11236,83DAB357-730B-E811-80C3-3863BB430E3F,3500,,552000
40.645537,-73.889794,1.6,331000,2017,2,RR101,11236,83DF9B57-730B-E811-80C3-3863BB430E3F,2000,,470000
40.622238,-73.90743,2.5,416000,2017,2,RR101,11234,83FA9B57-730B-E811-80C3-3863BB430E3F,2534,,603000
40.640084,-73.889886,2.6,265000,2017,2,RR101,11236,8406D557-730B-E811-80C3-3863BB430E3F,2600,,409000
40.615259,-73.926555,4.3,307000,2017,2,RR101,11234,8408A357-730B-E811-80C3-3863BB430E3F,1600,,439000
40.635099,-73.902397,3.3,276000,2017,1.75,RR101,11236,840EAA57-730B-E811-80C3-3863BB430E3F,1800,,382000
40.591095,-73.94274,3.2,565000,2017,2,RR101,11235,841AC257-730B-E811-80C3-3863BB430E3F,2000,,717000
40.622797,-73.915322,3.9,392000,2017,2,RR101,11234,84279E57-730B-E811-80C3-3863BB430E3F,1983,,574000
40.591615,-73.951903,5.4,718000,2017,1,RR101,11235,8428D557-730B-E811-80C3-3863BB430E3F,3900,,968000
40.580753,-73.950914,0.6,2370000,2017,2.75,RR101,11235,842CC957-730B-E811-80C3-3863BB430E3F,6000,,2902000
40.61757,-73.935261,5.4,370000,2017,2,RR101,11234,843AAA57-730B-E811-80C3-3863BB430E3F,2000,,519000
40.610959,-73.926669,3.7,435000,2017,2,RR101,11234,844AAA57-730B-E811-80C3-3863BB430E3F,2000,,583000
40.645582,-73.909709,6.8,322000,2017,2.5,RR101,11236,844FC457-730B-E811-80C3-3863BB430E3F,2500,,506000
40.583653,-73.93576,0.5,193000,2017,1,RR101,11235,8468B857-730B-E811-80C3-3863BB430E3F,988,,275000
40.613374,-73.938049,5.2,524000,2017,2,RR101,11234,846CAC57-730B-E811-80C3-3863BB430E3F,2217,,705000
40.615625,-73.933094,4.6,470000,2017,2,RR101,11234,846DB857-730B-E811-80C3-3863BB430E3F,4000,,761000
40.604391,-73.911261,0.3,573000,2017,1,RR101,11234,8470D757-730B-E811-80C3-3863BB430E3F,4000,,943000
40.612832,-73.929981,4.3,396000,2017,2,RR101,11234,847CB857-730B-E811-80C3-3863BB430E3F,3000,,594000
40.577632,-73.947399,0.9,1053000,2017,1.75,RR101,11235,848DA557-730B-E811-80C3-3863BB430E3F,5250,,1564000
40.606235,-73.904009,0.9,1449000,2017,2,RR101,11234,8491A057-730B-E811-80C3-3863BB430E3F,4300,,1891000
40.58668,-73.959459,3.4,253000,2017,1,RR101,11235,8491B857-730B-E811-80C3-3863BB430E3F,1099,,335000
40.609453,-73.929419,3.9,494000,2017,2,RR101,11234,8492A557-730B-E811-80C3-3863BB430E3F,2017,,655000
40.629541,-73.92974,6.2,346000,2017,2,RR101,11234,8499CB57-730B-E811-80C3-3863BB430E3F,1600,,450000
40.61822,-73.926871,4.7,254000,2017,1.75,RR101,11234,84A5CB57-730B-E811-80C3-3863BB430E3F,4000,,520000
40.616448,-73.910913,2.7,541000,2017,1,RR101,11234,84C6CB57-730B-E811-80C3-3863BB430E3F,3775,,767000
40.586098,-73.928706,1.6,156000,2017,1,RR101,11235,84E2BF57-730B-E811-80C3-3863BB430E3F,1960,,305000
40.622462,-73.90808,2.6,512000,2017,2,RR101,11234,84E3BF57-730B-E811-80C3-3863BB430E3F,2700,,701000
40.61049,-73.93729,4.4,419000,2017,2,RR101,11234,84E5A257-730B-E811-80C3-3863BB430E3F,2050,,612000
40.626794,-73.929817,5.8,426000,2017,2,RR101,11234,84E7AE57-730B-E811-80C3-3863BB430E3F,2500,,593000
40.629917,-73.930143,6.3,448000,2017,2,RR101,11234,84F3BF57-730B-E811-80C3-3863BB430E3F,2100,,604000
40.607118,-73.907182,0.9,679000,2017,1,RR101,11234,84F7C157-730B-E811-80C3-3863BB430E3F,3817,,988000
40.626485,-73.925875,4.9,328000,2017,1,RR101,11234,8500B657-730B-E811-80C3-3863BB430E3F,2567,,500000
40.615761,-73.933246,4.6,367000,2017,2,RR101,11234,850AAF57-730B-E811-80C3-3863BB430E3F,3000,,604000
40.612944,-73.929633,4.3,396000,2017,2,RR101,11234,851FBD57-730B-E811-80C3-3863BB430E3F,3000,,594000
40.610239,-73.929553,4.2,501000,2017,2,RR101,11234,853ABD57-730B-E811-80C3-3863BB430E3F,2000,,647000
40.618274,-73.941186,6.5,497000,2017,2,RR101,11234,853FBD57-730B-E811-80C3-3863BB430E3F,2000,,684000
40.587323,-73.951078,3.8,575000,2017,2.5,RR101,11235,8545BD57-730B-E811-80C3-3863BB430E3F,4400,,860000
40.625995,-73.931674,5.6,421000,2017,2,RR101,11234,854AB157-730B-E811-80C3-3863BB430E3F,2500,,630000
40.615025,-73.90163,1.8,564000,2017,1,RR101,11234,854FB157-730B-E811-80C3-3863BB430E3F,4000,,821000
40.608951,-73.930571,3.9,554000,2017,2,RR101,11234,8556BD57-730B-E811-80C3-3863BB430E3F,2000,,710000
40.61917,-73.941846,6.7,565000,2017,2,RR101,11234,856DA557-730B-E811-80C3-3863BB430E3F,2046,,785000
40.632017,-73.930006,6.3,348000,2017,1,RR101,11234,8599B357-730B-E811-80C3-3863BB430E3F,2400,,497000
40.641956,-73.913803,5.8,204000,2017,2,RR101,11236,85C4B357-730B-E811-80C3-3863BB430E3F,1800,,366000
40.578775,-73.951487,1.6,969000,2017,1,RR101,11235,85D8BA57-730B-E811-80C3-3863BB430E3F,4000,,1415000
40.616479,-73.916359,2.7,352000,2017,2,RR101,11234,85DA9B57-730B-E811-80C3-3863BB430E3F,2600,,562000
40.640172,-73.887431,2.1,250000,2017,2,RR101,11236,85DBB357-730B-E811-80C3-3863BB430E3F,2600,,410000
40.608878,-73.9028,1.3,1362000,2017,3,RR101,11234,85EA9B57-730B-E811-80C3-3863BB430E3F,9480,,2045000
40.61013,-73.936411,4.2,501000,2017,2,RR101,11234,860FC957-730B-E811-80C3-3863BB430E3F,2000,,657000
40.616933,-73.901924,2.2,328000,2017,1,RR101,11234,8610AA57-730B-E811-80C3-3863BB430E3F,3000,,570000
40.609742,-73.911339,2.3,464000,2017,2,RR101,11234,8615AA57-730B-E811-80C3-3863BB430E3F,1800,,617000
40.613625,-73.934749,4.9,441000,2017,2,RR101,11234,8616D557-730B-E811-80C3-3863BB430E3F,1424,,616000
40.646728,-73.909694,7.1,628000,2017,1,RR101,11236,861AC957-730B-E811-80C3-3863BB430E3F,4391,,927000
40.589139,-73.951434,3.3,561000,2017,2,RR101,11235,8620AA57-730B-E811-80C3-3863BB430E3F,1700,,718000
40.630443,-73.889405,2.7,240000,2017,2,RR101,11236,8622AA57-730B-E811-80C3-3863BB430E3F,2500,,455000
40.622257,-73.928383,4.7,294000,2017,2,RR101,11234,8628DC57-730B-E811-80C3-3863BB430E3F,2167,,451000
40.590042,-73.942982,3,640000,2017,2.5,RR101,11235,862AAA57-730B-E811-80C3-3863BB430E3F,4000,,1292000
40.578406,-73.94953,0.9,2925000,2017,3,RR101,11235,862EDC57-730B-E811-80C3-3863BB430E3F,6000,,3451000
40.613767,-73.90812,2.6,648000,2017,1,RR101,11234,86319E57-730B-E811-80C3-3863BB430E3F,6408,,982000
40.631215,-73.895522,2.9,259000,2017,1,RR101,11236,8631D557-730B-E811-80C3-3863BB430E3F,4000,,516000
40.619029,-73.931879,5.2,361000,2017,2,RR101,11234,8635DC57-730B-E811-80C3-3863BB430E3F,2000,,494000
40.606867,-73.932213,3.5,474000,2017,2,RR101,11234,8636AA57-730B-E811-80C3-3863BB430E3F,2000,,621000
40.615882,-73.925685,4.3,223000,2017,2,RR101,11234,8638AA57-730B-E811-80C3-3863BB430E3F,2300,,419000
40.607911,-73.929603,3.5,515000,2017,2,RR101,11234,864FAA57-730B-E811-80C3-3863BB430E3F,2000,,688000
40.617274,-73.899745,2.3,723000,2017,3,RR101,11234,8658D757-730B-E811-80C3-3863BB430E3F,4000,,1029000
40.603978,-73.909728,0.1,870000,2017,1,RR101,11234,865A9957-730B-E811-80C3-3863BB430E3F,6000,,1236000
40.628562,-73.931584,6.2,266000,2017,2,RR101,11234,86649957-730B-E811-80C3-3863BB430E3F,2033,,420000
40.609313,-73.904505,4.7,646000,2017,1,RR101,11234,86699957-730B-E811-80C3-3863BB430E3F,5575,,986000
40.616556,-73.93905,6.1,469000,2017,2,RR101,11234,866BC457-730B-E811-80C3-3863BB430E3F,2000,,644000
40.63125,-73.932196,6.9,352000,2017,2,RR101,11234,8674B857-730B-E811-80C3-3863BB430E3F,1936,,492000
40.645474,-73.909026,6.7,313000,2017,2.5,RR101,11236,867BAC57-730B-E811-80C3-3863BB430E3F,3500,,530000
40.634367,-73.900434,3.3,349000,2017,2.5,RR101,11236,867CAC57-730B-E811-80C3-3863BB430E3F,2650,,512000
40.618572,-73.916235,3.2,506000,2017,2.5,RR101,11234,8680AC57-730B-E811-80C3-3863BB430E3F,4492,,756000
40.621476,-73.930155,4.8,455000,2017,2,RR101,11234,8684CB57-730B-E811-80C3-3863BB430E3F,2160,,621000
40.618836,-73.915278,3.1,397000,2017,2.5,RR101,11234,8686C457-730B-E811-80C3-3863BB430E3F,2000,,528000
40.608275,-73.926134,3,475000,2017,2,RR101,11234,8686CB57-730B-E811-80C3-3863BB430E3F,2000,,601000
40.630438,-73.934678,7.2,321000,2017,2.5,RR101,11234,8687CB57-730B-E811-80C3-3863BB430E3F,2458,,471000
40.615736,-73.900112,2,478000,2017,1,RR101,11234,8689A057-730B-E811-80C3-3863BB430E3F,4000,,741000
40.628706,-73.931964,6.3,263000,2017,2,RR101,11234,868AA057-730B-E811-80C3-3863BB430E3F,2033,,420000
40.628768,-73.90556,1.6,307000,2017,2,RR101,11236,868ABF57-730B-E811-80C3-3863BB430E3F,1800,,457000
40.612442,-73.938239,4.9,807000,2017,1.75,RR101,11234,868DB857-730B-E811-80C3-3863BB430E3F,4000,,1108000
40.61503,-73.90471,1.4,598000,2017,2,RR101,11234,86A0D257-730B-E811-80C3-3863BB430E3F,2592,,801000
40.611754,-73.929531,4.3,391000,2017,2,RR101,11234,86A5A057-730B-E811-80C3-3863BB430E3F,3000,,617000
40.620373,-73.919078,4.3,365000,2017,1.5,RR101,11234,86C2BF57-730B-E811-80C3-3863BB430E3F,3333,,577000
40.590694,-73.966163,3.2,649000,2017,1,RR101,11235,86D0BF57-730B-E811-80C3-3863BB430E3F,4000,,906000
40.610755,-73.935138,4.2,389000,2017,2,RR101,11234,86D4CD57-730B-E811-80C3-3863BB430E3F,2200,,545000
40.645916,-73.919277,5.8,188000,2017,2,RR101,11236,86D9D957-730B-E811-80C3-3863BB430E3F,1440,,383000
40.613557,-73.911372,2.7,642000,2017,1,RR101,11234,86E2C157-730B-E811-80C3-3863BB430E3F,4900,,949000
40.592106,-73.953248,6.6,528000,2017,1,RR101,11235,86EABF57-730B-E811-80C3-3863BB430E3F,2200,,728000
40.619831,-73.905141,2.7,432000,2017,2.5,RR101,11234,86F8C157-730B-E811-80C3-3863BB430E3F,4000,,639000
40.610805,-73.910306,2.3,457000,2017,2,RR101,11234,8708C255-730B-E811-80C3-3863BB430E3F,1800,,615000
40.616507,-73.939833,6.2,481000,2017,2,RR101,11234,8717B657-730B-E811-80C3-3863BB430E3F,2100,,664000
40.610547,-73.913334,2.6,441000,2017,2,RR101,11234,8726BD57-730B-E811-80C3-3863BB430E3F,2100,,662000
40.617401,-73.930757,4.4,346000,2017,2,RR101,11234,8735BD57-730B-E811-80C3-3863BB430E3F,2000,,492000
40.63035,-73.925408,5.2,256000,2017,1,RR101,11234,8745B157-730B-E811-80C3-3863BB430E3F,3450,,599000
40.578941,-73.940054,1.8,1173000,2017,2,RR101,11235,8745BD57-730B-E811-80C3-3863BB430E3F,3136,,1489000
40.606465,-73.905099,0.9,998000,2017,1,RR101,11234,8755BD57-730B-E811-80C3-3863BB430E3F,4200,,1340000
40.618112,-73.93534,5.4,495000,2017,2,RR101,11234,8761BD57-730B-E811-80C3-3863BB430E3F,2400,,680000
40.647996,-73.919444,6.6,260000,2017,1,RR101,11236,8762A557-730B-E811-80C3-3863BB430E3F,2200,,496000
40.62141,-73.916062,2.8,507000,2017,2,RR101,11234,87709957-730B-E811-80C3-3863BB430E3F,2880,,696000
40.641779,-73.894217,2.9,350000,2017,2,RR101,11236,87A8B357-730B-E811-80C3-3863BB430E3F,1656,,463000
40.613234,-73.910301,2.4,376000,2017,1,RR101,11234,87C09B57-730B-E811-80C3-3863BB430E3F,4700,,761000
40.613421,-73.933088,4.5,433000,2017,2,RR101,11234,87C0B357-730B-E811-80C3-3863BB430E3F,2400,,639000
40.617579,-73.923548,4.2,318000,2017,2,RR101,11234,87C39B57-730B-E811-80C3-3863BB430E3F,2000,,435000
40.613443,-73.908954,2.4,1257000,2017,2,RR101,11234,87E39B57-730B-E811-80C3-3863BB430E3F,4500,,1646000
40.615622,-73.905039,1.5,749000,2017,2,RR101,11234,87EDAE57-730B-E811-80C3-3863BB430E3F,6000,,1133000
40.647512,-73.905961,6.8,216000,2017,2,RR101,11236,8802A357-730B-E811-80C3-3863BB430E3F,3270,,466000
40.617839,-73.926465,4.6,309000,2017,2,RR101,11234,8805C257-730B-E811-80C3-3863BB430E3F,2667,,469000
40.580136,-73.95041,0.7,1268000,2017,2,RR101,11235,880AD557-730B-E811-80C3-3863BB430E3F,6000,,1808000
40.641211,-73.902213,4.4,206000,2017,2.5,RR101,11236,880FAA57-730B-E811-80C3-3863BB430E3F,2000,,336000
40.619459,-73.932967,5.2,279000,2017,2,RR101,11234,8810D557-730B-E811-80C3-3863BB430E3F,1472,,402000
