RowID,PropertyZip,SquareFeet,Latitude,Longitude,Elevation,PropertyCountyLandUseCode,NoOfStories,StoryTypeStdCode,ImprovementMarketValue,TotalMarketValue,MarketValueYear
72F57FBA-6FCB-E811-80C3-3863BB430E3F,77551,5968,29.28623,-94.818599,0.9,RR101,1,,40780,65530,2018
72FE79BA-6FCB-E811-80C3-3863BB430E3F,77550,2309,29.298549,-94.794178,1.5,RR101,1,,124600,142030,2018
73045DBA-6FCB-E811-80C3-3863BB430E3F,77551,5968,29.288275,-94.81698,1.5,RR101,1,,100020,128520,2018
73085DBA-6FCB-E811-80C3-3863BB430E3F,77554,5358,29.298963,-94.91592,1.5,RR101,1,,283020,345130,2018
730880BA-6FCB-E811-80C3-3863BB430E3F,77554,13896,29.115084,-95.078118,2.4,RR101,2,,382880,538150,2018
730F5DBA-6FCB-E811-80C3-3863BB430E3F,77554,6229,29.143714,-95.044106,0.9,RR101,1,,183690,212000,2018
73198BBA-6FCB-E811-80C3-3863BB430E3F,77551,6273,29.259597,-94.844172,3.6,RR101,1,,209250,221540,2018
731B68BA-6FCB-E811-80C3-3863BB430E3F,77551,5968,29.284591,-94.815935,0.8,RR101,1,,78520,103270,2018
731C68BA-6FCB-E811-80C3-3863BB430E3F,77551,6578,29.267658,-94.842504,1.5,RR101,1,,138860,159320,2018
733465BA-6FCB-E811-80C3-3863BB430E3F,77554,4008,29.140356,-95.05162,2.8,RR101,,,287100,363100,2018
733B65BA-6FCB-E811-80C3-3863BB430E3F,77551,6229,29.275727,-94.841385,2.3,RR101,1,,39700,48240,2018
73488EBA-6FCB-E811-80C3-3863BB430E3F,77554,11805,29.226782,-94.935993,1.5,RR101,1.5,,341280,568640,2018
735183BA-6FCB-E811-80C3-3863BB430E3F,77554,8059,29.11402,-95.082841,1.4,RR101,2,,425750,457930,2018
735583BA-6FCB-E811-80C3-3863BB430E3F,77550,2526,29.297834,-94.802113,1.4,RR101,1,,28070,36100,2018
735683BA-6FCB-E811-80C3-3863BB430E3F,77550,1873,29.320205,-94.749669,2.5,RR101,2,,327800,375000,2018
735783BA-6FCB-E811-80C3-3863BB430E3F,77550,3006,29.282051,-94.810983,1.5,RR101,1,,82820,93950,2018
735D83BA-6FCB-E811-80C3-3863BB430E3F,77554,6970,29.216716,-94.943601,1.7,RR101,1.5,,236680,302130,2018
73866ABA-6FCB-E811-80C3-3863BB430E3F,77551,16640,29.267154,-94.83862,3.7,RR101,1.5,,440950,484130,2018
73996ABA-6FCB-E811-80C3-3863BB430E3F,77550,5097,29.305722,-94.775992,1.6,RR101,1,,233640,252720,2018
739E5FBA-6FCB-E811-80C3-3863BB430E3F,77550,5271,29.298301,-94.804288,2.9,RR101,2,,37010,49660,2018
739F6ABA-6FCB-E811-80C3-3863BB430E3F,77551,6578,29.266714,-94.841806,0.9,RR101,1,,169340,189800,2018
73B17CBA-6FCB-E811-80C3-3863BB430E3F,77554,6360,29.147225,-95.047639,2.7,RR101,1,,119070,274200,2018
73B57CBA-6FCB-E811-80C3-3863BB430E3F,77554,24655,29.128221,-95.072108,3.2,RR101,2,,263670,306870,2018
73B772BA-6FCB-E811-80C3-3863BB430E3F,77551,17119,,,0,RR101,2,,181630,335700,2018
73BA7CBA-6FCB-E811-80C3-3863BB430E3F,77550,1917,29.295182,-94.806714,2.9,RR101,1,,51130,57270,2018
73BD7CBA-6FCB-E811-80C3-3863BB430E3F,77554,5358,29.253221,-94.866737,2.6,RR101,2,,233770,259740,2018
73C57CBA-6FCB-E811-80C3-3863BB430E3F,77554,9017,29.184103,-94.978512,4,RR101,2,,233150,259940,2018
73C67CBA-6FCB-E811-80C3-3863BB430E3F,77551,1742,29.279033,-94.818606,4.1,RR101,1,,26860,37840,2018
73C97CBA-6FCB-E811-80C3-3863BB430E3F,77554,8760,29.187298,-94.974006,1.5,RR101,,,301390,327340,2018
73CF7CBA-6FCB-E811-80C3-3863BB430E3F,77550,5097,29.294568,-94.794446,1.2,RR101,2,,308750,327830,2018
73D07CBA-6FCB-E811-80C3-3863BB430E3F,77554,6229,29.283811,-94.871899,3.7,RR101,1,,261080,315770,2018
73D16EBA-6FCB-E811-80C3-3863BB430E3F,77550,2570,29.290986,-94.8081,2.8,RR101,1,,38270,47850,2018
73D27CBA-6FCB-E811-80C3-3863BB430E3F,77551,2962,29.283343,-94.81555,2.7,RR101,1,,50210,62590,2018
73F87FBA-6FCB-E811-80C3-3863BB430E3F,77554,7013,29.294995,-94.917385,0.9,RR101,1,,241220,328660,2018
73FA7FBA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.29317,-94.799771,3,RR101,1,,94230,113310,2018
73FC5CBA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.297144,-94.796992,3.9,RR101,1,,95400,111650,2018
73FC7FBA-6FCB-E811-80C3-3863BB430E3F,77550,7623,29.285436,-94.800356,2.3,RR101,,,241340,269130,2018
73FD7FBA-6FCB-E811-80C3-3863BB430E3F,77550,3093,29.289564,-94.791324,4.1,RR101,1,,136640,156640,2018
74087ABA-6FCB-E811-80C3-3863BB430E3F,77551,3999,29.27398,-94.836938,4.3,RR101,,,137100,142980,2018
74117ABA-6FCB-E811-80C3-3863BB430E3F,77554,5053,29.295085,-94.920359,1.1,RR101,1,BMT,253050,352850,2018
74127ABA-6FCB-E811-80C3-3863BB430E3F,77550,2657,29.281334,-94.811947,0.9,RR101,1,,80230,90210,2018
74147ABA-6FCB-E811-80C3-3863BB430E3F,77550,1742,29.294359,-94.787687,2.3,RR101,1,,36920,46900,2018
74167ABA-6FCB-E811-80C3-3863BB430E3F,77551,5140,29.287849,-94.818534,1.5,RR101,1,,153200,177620,2018
74238BBA-6FCB-E811-80C3-3863BB430E3F,77554,7492,29.218506,-94.941986,1.5,RR101,2,,826750,881610,2018
742668BA-6FCB-E811-80C3-3863BB430E3F,77551,5968,29.285366,-94.814579,1.5,RR101,,,81390,106140,2018
742A68BA-6FCB-E811-80C3-3863BB430E3F,77551,12066,29.273598,-94.820599,1.5,RR101,1,,322190,365130,2018
743468BA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.292446,-94.814886,0,RR101,1,,47500,63690,2018
743868BA-6FCB-E811-80C3-3863BB430E3F,77550,3572,29.295618,-94.783207,4.4,RR101,1,,43010,56380,2018
744185BA-6FCB-E811-80C3-3863BB430E3F,77550,2526,29.300142,-94.777122,1.5,RR101,1,,43840,53370,2018
744792BA-6FCB-E811-80C3-3863BB430E3F,77554,5227,29.301945,-94.90964,2.7,RR101,2,BMT,344700,500000,2018
744885BA-6FCB-E811-80C3-3863BB430E3F,77554,6926,29.213963,-94.948025,2.9,RR101,2,,722762,985512,2018
745285BA-6FCB-E811-80C3-3863BB430E3F,77551,5358,29.288939,-94.824648,3.4,RR101,1,,107910,126810,2018
745385BA-6FCB-E811-80C3-3863BB430E3F,77551,6578,29.269302,-94.84338,3.5,RR101,1,,94130,114590,2018
745392BA-6FCB-E811-80C3-3863BB430E3F,77554,7231,29.1435,-95.054751,1.6,RR101,1.5,,272680,526220,2018
745685BA-6FCB-E811-80C3-3863BB430E3F,77554,17511,29.125141,-95.067653,3,RR101,1.5,,199590,230220,2018
745977BA-6FCB-E811-80C3-3863BB430E3F,77551,2483,29.261627,-94.840554,2.5,RR101,1,,92660,105080,2018
745A8EBA-6FCB-E811-80C3-3863BB430E3F,77554,6229,29.284585,-94.871213,2.7,RR101,1,,367720,422410,2018
746177BA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.286636,-94.795277,4.4,RR101,1.5,,187790,216810,2018
746477BA-6FCB-E811-80C3-3863BB430E3F,77551,6578,29.268555,-94.842982,0.9,RR101,1,,124750,145210,2018
746577BA-6FCB-E811-80C3-3863BB430E3F,77551,6273,29.275354,-94.824404,3.6,RR101,1,,142600,164020,2018
746683BA-6FCB-E811-80C3-3863BB430E3F,77550,5097,29.289064,-94.806121,1.3,RR101,1,,187430,206500,2018
746883BA-6FCB-E811-80C3-3863BB430E3F,77551,3746,29.281773,-94.819703,3.1,RR101,1,,80910,96380,2018
747377BA-6FCB-E811-80C3-3863BB430E3F,77551,2265,29.280061,-94.819062,3.6,RR101,1,,63390,72820,2018
747777BA-6FCB-E811-80C3-3863BB430E3F,77554,12545,29.139749,-95.046912,1.4,RR101,1,,121680,178300,2018
74A172BA-6FCB-E811-80C3-3863BB430E3F,77550,8364,29.287476,-94.806546,1.7,RR101,2,,367480,403340,2018
74A372BA-6FCB-E811-80C3-3863BB430E3F,77551,4121,29.288378,-94.821264,3,RR101,1,,187030,203320,2018
74A772BA-6FCB-E811-80C3-3863BB430E3F,77554,6926,29.209394,-94.930384,1.5,RR101,2,,386480,449980,2018
74AD72BA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.282304,-94.802988,0.3,RR101,1,,335570,354650,2018
74B172BA-6FCB-E811-80C3-3863BB430E3F,77554,5489,29.226303,-94.918174,1.5,RR101,2,,334090,428980,2018
74CA6CBA-6FCB-E811-80C3-3863BB430E3F,77550,4879,29.286373,-94.802491,1.5,RR101,1,,74740,93010,2018
74DC6EBA-6FCB-E811-80C3-3863BB430E3F,77554,6273,29.142701,-95.048494,1.3,RR101,1,,180070,300000,2018
74E162BA-6FCB-E811-80C3-3863BB430E3F,77551,2222,29.285066,-94.820239,2.2,RR101,1,,118120,127200,2018
74E96EBA-6FCB-E811-80C3-3863BB430E3F,77551,13229,29.27583,-94.820679,1.2,RR101,1,,183890,209030,2018
74EA7FBA-6FCB-E811-80C3-3863BB430E3F,77554,6229,29.142772,-95.044354,3,RR101,1,,173200,201510,2018
74EC62BA-6FCB-E811-80C3-3863BB430E3F,77554,14985,29.165996,-94.999387,0.4,RR101,2,,498830,611030,2018
74F579BA-6FCB-E811-80C3-3863BB430E3F,77550,10498,29.292982,-94.793431,2.7,RR101,2,,578580,623470,2018
74F779BA-6FCB-E811-80C3-3863BB430E3F,77554,7536,29.128932,-95.059428,2.7,RR101,1.5,,183410,220000,2018
74F77FBA-6FCB-E811-80C3-3863BB430E3F,77554,9932,29.268284,-94.874907,2.9,RR101,1.5,,197660,290130,2018
74F879BA-6FCB-E811-80C3-3863BB430E3F,77551,7100,29.276027,-94.844313,2.5,RR101,1,,136750,163830,2018
74FD79BA-6FCB-E811-80C3-3863BB430E3F,77551,9409,29.262319,-94.843617,3,RR101,2,,253530,350000,2018
750480BA-6FCB-E811-80C3-3863BB430E3F,77551,9060,29.267476,-94.845735,1.5,RR101,1,,264410,341290,2018
750D8BBA-6FCB-E811-80C3-3863BB430E3F,77551,5489,29.269326,-94.825511,1.5,RR101,1,,68730,77840,2018
75108BBA-6FCB-E811-80C3-3863BB430E3F,77554,4879,29.217012,-94.948839,1.5,RR101,1.5,,396370,575110,2018
75178BBA-6FCB-E811-80C3-3863BB430E3F,77551,8015,29.271783,-94.823012,1,RR101,1,,197380,222550,2018
751C68BA-6FCB-E811-80C3-3863BB430E3F,77554,15159,29.135579,-95.062753,1.5,RR101,1,,442810,643080,2018
751D68BA-6FCB-E811-80C3-3863BB430E3F,77550,5097,29.300776,-94.785221,2.4,RR101,2,,353930,373000,2018
751E8BBA-6FCB-E811-80C3-3863BB430E3F,77554,7231,29.206028,-94.935619,1.5,RR101,1,,93180,155560,2018
751F68BA-6FCB-E811-80C3-3863BB430E3F,77550,5009,29.294064,-94.79191,3.6,RR101,1,,228080,266410,2018
751F8BBA-6FCB-E811-80C3-3863BB430E3F,77551,6273,29.275259,-94.824765,1.5,RR101,1,,158020,179440,2018
752C8BBA-6FCB-E811-80C3-3863BB430E3F,77550,1437,29.300978,-94.778649,3.3,RR101,,,800,5470,2018
752E65BA-6FCB-E811-80C3-3863BB430E3F,77554,6490,29.111441,-95.084497,3.1,RR101,2,,315560,535000,2018
753F65BA-6FCB-E811-80C3-3863BB430E3F,77554,7187,29.19013,-94.976642,3.3,RR101,1,,80450,101780,2018
754365BA-6FCB-E811-80C3-3863BB430E3F,77554,4182,29.297821,-94.914541,2.9,RR101,1,,283880,332470,2018
754465BA-6FCB-E811-80C3-3863BB430E3F,77554,4574,29.191856,-94.982239,1.5,RR101,1,,209110,273450,2018
754783BA-6FCB-E811-80C3-3863BB430E3F,77554,13373,29.202856,-94.946341,3.1,RR101,1,,177370,199880,2018
754B83BA-6FCB-E811-80C3-3863BB430E3F,77550,2570,29.303984,-94.786227,0.5,RR101,2,,208350,219340,2018
754C83BA-6FCB-E811-80C3-3863BB430E3F,77551,6621,29.28846,-94.832435,1.9,RR101,1,,113080,123620,2018
754F65BA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.282122,-94.811451,2.2,RR101,1,,93140,112220,2018
755883BA-6FCB-E811-80C3-3863BB430E3F,77551,12981,29.277063,-94.834531,1.7,RR101,1,,82110,123030,2018
755A83BA-6FCB-E811-80C3-3863BB430E3F,77550,3049,29.285665,-94.807199,2.3,RR101,1,,127770,137460,2018
755C83BA-6FCB-E811-80C3-3863BB430E3F,77550,5009,29.290887,-94.791946,0.1,RR101,1,,189750,208830,2018
75668EBA-6FCB-E811-80C3-3863BB430E3F,77551,4487,29.281825,-94.820898,1.7,RR101,1,,147840,166400,2018
75886ABA-6FCB-E811-80C3-3863BB430E3F,77550,4792,29.293344,-94.797573,3.1,RR101,1,,90100,107920,2018
75985FBA-6FCB-E811-80C3-3863BB430E3F,77554,6447,29.110217,-95.08786,1.7,RR101,2,,440530,570740,2018
759A6ABA-6FCB-E811-80C3-3863BB430E3F,77550,5968,29.314468,-94.768941,1.5,RR101,1,,104700,124450,2018
759F5FBA-6FCB-E811-80C3-3863BB430E3F,77554,8712,29.141657,-95.038154,1.5,RR101,2,,241230,380430,2018
75A05FBA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.295502,-94.817031,1.3,RR101,,,2000,18250,2018
75A36ABA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.297067,-94.808992,2.4,RR101,1,,72930,89180,2018
75A75FBA-6FCB-E811-80C3-3863BB430E3F,77554,4617,29.130396,-95.059914,1.1,RR101,1,,255690,275000,2018
75AC6CBA-6FCB-E811-80C3-3863BB430E3F,77554,6011,29.204805,-94.940731,2.4,RR101,1,,298380,344880,2018
75B06CBA-6FCB-E811-80C3-3863BB430E3F,77554,5097,29.225441,-94.919893,1,RR101,1,,241160,328830,2018
75B17CBA-6FCB-E811-80C3-3863BB430E3F,77554,11195,29.264936,-94.877535,0.3,RR101,1,,189530,245530,2018
75B57CBA-6FCB-E811-80C3-3863BB430E3F,77551,2004,29.280291,-94.82401,3,RR101,1.5,,108850,117110,2018
75BA7CBA-6FCB-E811-80C3-3863BB430E3F,77551,5619,29.282038,-94.829301,1.3,RR101,2,,192940,202250,2018
75BB72BA-6FCB-E811-80C3-3863BB430E3F,77554,7449,29.30054,-94.920694,1.5,RR101,2,,409790,597090,2018
75C06CBA-6FCB-E811-80C3-3863BB430E3F,77554,9932,29.217388,-94.931601,1.9,RR101,1.5,,402970,530000,2018
75C272BA-6FCB-E811-80C3-3863BB430E3F,77554,5153,29.297597,-94.928685,1.5,RR101,2,,269670,483440,2018
75C27CBA-6FCB-E811-80C3-3863BB430E3F,77550,2570,29.3051,-94.785633,2.8,RR101,2,,175600,186630,2018
75CD7CBA-6FCB-E811-80C3-3863BB430E3F,77554,8059,29.13572,-95.058284,2.8,RR101,1,,195890,231370,2018
75D57CBA-6FCB-E811-80C3-3863BB430E3F,77551,4966,29.289277,-94.821596,1.3,RR101,1,,113410,133160,2018
75F05CBA-6FCB-E811-80C3-3863BB430E3F,77554,5532,29.215477,-94.949707,1.5,RR101,,,5000,115690,2018
75F45CBA-6FCB-E811-80C3-3863BB430E3F,77554,6403,29.146491,-95.044523,2.6,RR101,1,,138270,260250,2018
760163BA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.290079,-94.803912,1.6,RR101,1,,91190,110350,2018
760463BA-6FCB-E811-80C3-3863BB430E3F,77554,4835,29.216607,-94.950865,4,RR101,1.5,,252590,430450,2018
76077ABA-6FCB-E811-80C3-3863BB430E3F,77551,5358,29.288296,-94.832066,3.8,RR101,1,,82090,90940,2018
76137ABA-6FCB-E811-80C3-3863BB430E3F,77551,7667,29.273444,-94.828779,1.2,RR101,2,,127560,136900,2018
761568BA-6FCB-E811-80C3-3863BB430E3F,77554,8625,29.214287,-94.932869,2,RR101,3,,269470,334000,2018
76268BBA-6FCB-E811-80C3-3863BB430E3F,77550,4051,29.2948,-94.791172,1.4,RR101,1,,130260,145580,2018
76298BBA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.290533,-94.807744,3,RR101,1,,73620,92700,2018
763868BA-6FCB-E811-80C3-3863BB430E3F,77554,218,29.190417,-94.981119,2.7,RR101,,,500,2100,2018
764392BA-6FCB-E811-80C3-3863BB430E3F,77554,26136,29.244826,-94.902213,2.2,RR101,1,,236490,242120,2018
764492BA-6FCB-E811-80C3-3863BB430E3F,77551,6273,29.285246,-94.824749,2.1,RR101,1,,125580,152100,2018
764A92BA-6FCB-E811-80C3-3863BB430E3F,77554,8760,29.187642,-94.974076,1.9,RR101,,,241050,267000,2018
76538EBA-6FCB-E811-80C3-3863BB430E3F,77550,3572,29.295543,-94.783494,1.7,RR101,2,,105022,118392,2018
76568EBA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.290549,-94.789624,2,RR101,1,,207670,226830,2018
76578EBA-6FCB-E811-80C3-3863BB430E3F,77554,6186,29.144233,-95.04974,2.1,RR101,1,,171060,321500,2018
765B8EBA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.309159,-94.786841,1.8,RR101,1,,25550,48770,2018
766777BA-6FCB-E811-80C3-3863BB430E3F,77554,6251,29.189473,-94.980167,1.5,RR101,1,,342410,406380,2018
766877BA-6FCB-E811-80C3-3863BB430E3F,77550,3524,29.285526,-94.812549,3,RR101,1,,50050,61160,2018
766B77BA-6FCB-E811-80C3-3863BB430E3F,77550,5097,29.297568,-94.788146,1.4,RR101,1,,137910,156980,2018
767477BA-6FCB-E811-80C3-3863BB430E3F,77550,3703,29.308156,-94.781261,2.7,RR101,1,,104770,118580,2018
76A972BA-6FCB-E811-80C3-3863BB430E3F,77550,10280,29.303777,-94.796414,1.5,RR101,1,,51460,86300,2018
76AC72BA-6FCB-E811-80C3-3863BB430E3F,77551,7797,29.283876,-94.828925,2.3,RR101,1,,105880,115830,2018
76B372BA-6FCB-E811-80C3-3863BB430E3F,77554,15159,29.200334,-94.945038,3.8,RR101,1,,65810,122800,2018
76C86CBA-6FCB-E811-80C3-3863BB430E3F,77554,6578,29.140054,-95.045576,2.5,RR101,1,,215980,245780,2018
76DB6EBA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.302689,-94.798462,0.7,RR101,2,,148450,162960,2018
76E06EBA-6FCB-E811-80C3-3863BB430E3F,77554,6403,29.199807,-94.944238,2.9,RR101,1,,85460,109630,2018
76E262BA-6FCB-E811-80C3-3863BB430E3F,77554,7187,29.189765,-94.97658,4.2,RR101,1,,183180,204510,2018
76E67FBA-6FCB-E811-80C3-3863BB430E3F,77550,2526,29.302553,-94.776695,2.7,RR101,2,,129320,138850,2018
76E862BA-6FCB-E811-80C3-3863BB430E3F,77550,5968,29.319395,-94.770841,3.5,RR101,1,,119430,145670,2018
76EB62BA-6FCB-E811-80C3-3863BB430E3F,77551,5097,29.28734,-94.821991,0.9,RR101,1,,86640,107840,2018
76ED62BA-6FCB-E811-80C3-3863BB430E3F,77554,6229,29.140497,-95.047497,0.9,RR101,1,,108690,137000,2018
76EE62BA-6FCB-E811-80C3-3863BB430E3F,77551,5968,29.28414,-94.826611,3.4,RR101,1,,94120,118880,2018
76F06EBA-6FCB-E811-80C3-3863BB430E3F,77550,2614,29.282881,-94.807491,1.5,RR101,2,,126480,136060,2018
76F162BA-6FCB-E811-80C3-3863BB430E3F,77551,6273,29.274238,-94.825012,3,RR101,1,,124280,145700,2018
76F16EBA-6FCB-E811-80C3-3863BB430E3F,77550,2004,29.31978,-94.748803,3.5,RR101,,,297820,336320,2018
76F479BA-6FCB-E811-80C3-3863BB430E3F,77550,10280,29.30142,-94.780675,1.4,RR101,1.5,,126340,164480,2018
76FA62BA-6FCB-E811-80C3-3863BB430E3F,77551,20386,29.277194,-94.81362,1.5,RR101,2,,478080,557600,2018
76FA79BA-6FCB-E811-80C3-3863BB430E3F,77551,5968,29.28732,-94.820868,3,RR101,1,,96010,120760,2018
76FB62BA-6FCB-E811-80C3-3863BB430E3F,77551,7275,29.271474,-94.821984,2.4,RR101,1,,137320,162000,2018
770380BA-6FCB-E811-80C3-3863BB430E3F,77554,4792,29.141343,-95.038465,1.6,RR101,1,,185370,262170,2018
770480BA-6FCB-E811-80C3-3863BB430E3F,77554,6360,29.146653,-95.046596,1.5,RR101,1,,244850,399980,2018
770580BA-6FCB-E811-80C3-3863BB430E3F,77550,5009,29.290258,-94.796425,1.4,RR101,1,,87440,106570,2018
77065DBA-6FCB-E811-80C3-3863BB430E3F,77554,14941,29.255934,-94.874921,2.8,RR101,,,42420,85000,2018
770680BA-6FCB-E811-80C3-3863BB430E3F,77550,3877,29.285549,-94.812434,2.8,RR101,1,,59680,72000,2018
770D5DBA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.282146,-94.812891,4.1,RR101,1,,110810,129890,2018
77105DBA-6FCB-E811-80C3-3863BB430E3F,77554,4704,29.300999,-94.907411,3.8,RR101,1.5,,221690,276290,2018
77128BBA-6FCB-E811-80C3-3863BB430E3F,77551,8189,29.268734,-94.838129,3.8,RR101,1,,128060,167000,2018
77198BBA-6FCB-E811-80C3-3863BB430E3F,77554,10106,29.150573,-95.026321,3,RR101,1,,313530,394530,2018
771A68BA-6FCB-E811-80C3-3863BB430E3F,77550,2004,29.293422,-94.810641,4.1,RR101,1,,35510,43060,2018
771B68BA-6FCB-E811-80C3-3863BB430E3F,77551,6098,29.282085,-94.827597,2.7,RR101,1,,82360,90940,2018
771D8BBA-6FCB-E811-80C3-3863BB430E3F,77554,5258,29.301065,-94.908891,1.1,RR101,1,,235520,331500,2018
771E68BA-6FCB-E811-80C3-3863BB430E3F,77554,8364,29.129489,-95.073167,1.5,RR101,2,,158270,189640,2018
772068BA-6FCB-E811-80C3-3863BB430E3F,77550,6046,29.295603,-94.793305,2.5,RR101,1,,207140,245900,2018
773E65BA-6FCB-E811-80C3-3863BB430E3F,77550,3833,29.306618,-94.776177,2.7,RR101,1,,155930,170240,2018
774565BA-6FCB-E811-80C3-3863BB430E3F,77550,2526,29.29765,-94.780603,3,RR101,1,,138090,147620,2018
774B65BA-6FCB-E811-80C3-3863BB430E3F,77550,2352,29.281159,-94.810608,1.5,RR101,1,,49120,57870,2018
775265BA-6FCB-E811-80C3-3863BB430E3F,77551,5097,29.279307,-94.816483,1.5,RR101,1,,91070,110000,2018
775E83BA-6FCB-E811-80C3-3863BB430E3F,77550,5445,29.290377,-94.803251,2.5,RR101,2,,136150,159950,2018
775E8EBA-6FCB-E811-80C3-3863BB430E3F,77550,4225,29.281134,-94.807452,3.7,RR101,1,,134180,150000,2018
775F83BA-6FCB-E811-80C3-3863BB430E3F,77554,5793,29.20558,-94.938899,0.2,RR101,1,,227840,271570,2018
77876ABA-6FCB-E811-80C3-3863BB430E3F,77554,6360,29.213207,-94.948209,2.8,RR101,2,,1117010,1401660,2018
77906ABA-6FCB-E811-80C3-3863BB430E3F,77551,3790,29.274177,-94.835335,2.3,RR101,1,,53570,66220,2018
77926ABA-6FCB-E811-80C3-3863BB430E3F,77550,3006,29.291245,-94.814051,0.5,RR101,1,,42880,52360,2018
77995FBA-6FCB-E811-80C3-3863BB430E3F,77550,6229,29.288777,-94.814425,3.1,RR101,1,,132710,158450,2018
779E6ABA-6FCB-E811-80C3-3863BB430E3F,77550,1917,29.299911,-94.77913,2.6,RR101,2,,76600,82700,2018
77A15FBA-6FCB-E811-80C3-3863BB430E3F,77554,6578,29.192466,-94.980501,1.9,RR101,1,,223380,315900,2018
77A66ABA-6FCB-E811-80C3-3863BB430E3F,77551,5968,29.27855,-94.826086,3.1,RR101,1,,184780,209530,2018
77A96CBA-6FCB-E811-80C3-3863BB430E3F,77550,5654,29.295316,-94.806036,1.5,RR101,,,91305,107040,2018
77AB5FBA-6FCB-E811-80C3-3863BB430E3F,77550,3223,29.306825,-94.773854,1.8,RR101,2,,89950,101980,2018
77B37CBA-6FCB-E811-80C3-3863BB430E3F,77554,5053,29.299544,-94.915912,3.2,RR101,1.5,,306380,364490,2018
77B47CBA-6FCB-E811-80C3-3863BB430E3F,77550,1350,29.295353,-94.795103,4.2,RR101,1,,36570,41590,2018
77BB7CBA-6FCB-E811-80C3-3863BB430E3F,77551,5489,29.287397,-94.830976,3.1,RR101,1,,68150,75850,2018
77BC72BA-6FCB-E811-80C3-3863BB430E3F,77554,16771,29.296969,-94.909631,1.5,RR101,1.5,BMT,785200,1090000,2018
77BD7CBA-6FCB-E811-80C3-3863BB430E3F,77551,5097,29.284396,-94.81669,1.5,RR101,2,,192730,213770,2018
77C272BA-6FCB-E811-80C3-3863BB430E3F,77550,3833,29.298877,-94.786769,2.6,RR101,,,223760,238070,2018
77C97CBA-6FCB-E811-80C3-3863BB430E3F,77554,2134,29.173024,-94.987856,0.4,RR101,2,,229670,235000,2018
77CB7CBA-6FCB-E811-80C3-3863BB430E3F,77551,7710,29.270299,-94.822952,2.8,RR101,1,,176020,200990,2018
77D36EBA-6FCB-E811-80C3-3863BB430E3F,77554,5271,29.131149,-95.060621,2.9,RR101,,,293790,311950,2018
77D47CBA-6FCB-E811-80C3-3863BB430E3F,77554,6403,29.175658,-94.983396,1.5,RR101,1,,59760,73520,2018
77EF5CBA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.283671,-94.812798,2.5,RR101,1,,117080,136160,2018
78017ABA-6FCB-E811-80C3-3863BB430E3F,77551,6273,29.276342,-94.815374,4.3,RR101,2,,206430,241820,2018
78077ABA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.290921,-94.791817,2.7,RR101,2,,218920,238080,2018
78107ABA-6FCB-E811-80C3-3863BB430E3F,77551,6621,29.269003,-94.84322,1.5,RR101,1,,54540,75000,2018
782768BA-6FCB-E811-80C3-3863BB430E3F,77554,30231,29.130024,-95.073573,3.1,RR101,1,,140860,291540,2018
782B68BA-6FCB-E811-80C3-3863BB430E3F,77554,6882,29.203997,-94.938582,1.3,RR101,1,,188370,282710,2018
782D68BA-6FCB-E811-80C3-3863BB430E3F,77554,6795,29.18972,-94.981548,0.1,RR101,2,,468700,620000,2018
782F8BBA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.296179,-94.793489,3.5,RR101,2,,363480,396520,2018
783168BA-6FCB-E811-80C3-3863BB430E3F,77554,2853,,,1.5,RR101,,,185740,205280,2018
78318BBA-6FCB-E811-80C3-3863BB430E3F,77550,4792,29.293891,-94.79658,3.8,RR101,1,,99460,117280,2018
783568BA-6FCB-E811-80C3-3863BB430E3F,77554,19994,29.12885,-95.067325,3.4,RR101,1,,103220,138220,2018
783968BA-6FCB-E811-80C3-3863BB430E3F,77550,1612,29.291669,-94.81239,1.5,RR101,1,,15930,21050,2018
783F85BA-6FCB-E811-80C3-3863BB430E3F,77550,2788,29.282701,-94.803264,1.5,RR101,1,,118440,128850,2018
784485BA-6FCB-E811-80C3-3863BB430E3F,77550,5793,29.306362,-94.777528,1.9,RR101,2,,219910,241560,2018
784685BA-6FCB-E811-80C3-3863BB430E3F,77554,5706,29.228068,-94.909109,3.3,RR101,1,,21180,22000,2018
784785BA-6FCB-E811-80C3-3863BB430E3F,77550,5140,29.291988,-94.794991,2.4,RR101,2,,199960,219880,2018
